Item Description,GTIN,Pack Type,Price,UOM,Category
TOFU SOFT LOCAL          12 CT,10840501974724,12 CT,$23.80,CS,TOFU
TOFU SOFT LOCAL (12  HALF CASE,00840501983248,HALF CASE,$13.98,EA,TOFU
TOMATILLO                 5 LB,00840501997979,5 LB,$11.12,EA,TOMATILLOS
TOMATILLO                34 LB,10840501921322,34 LB,$52.20,CS,TOMATILLOS
TOMATILLO (34 LB)    HALF CASE,00840501966722,HALF CASE,$28.18,EA,TOMATILLOS
TOMATILLO CHUYS PEELED   40 LB,10840501911729,40 LB,$39.70,CS,TOMATILLOS
TOMATILLO MILPERO        34 LB,10840501906879,34 LB,$49.20,CS,TOMATILLOS
TOMATILLO PEELED          5 LB,00840501957201,5 LB,$11.69,EA,TOMATILLOS
TOMATILLO PEELED         10 LB,00840501915546,10 LB,$19.09,EA,TOMATILLOS
TOMATILLO PEELED         34 LB,10840501939556,34 LB,$56.20,CS,TOMATILLOS
TOMATILLO PEELED (34 HALF CASE,00840501975250,HALF CASE,$30.18,EA,TOMATILLOS
TOMATO 4X4 2L            18 LB,10840501970832,18 LB,$48.20,CS,TOMATOES
TOMATO 4X5 2L            18 LB,10840501941740,18 LB,$39.12,CS,TOMATOES
TOMATO 5X5 2L            18 LB,10840501920714,18 LB,$35.12,CS,TOMATOES
TOMATO 5X6 2L            18 LB,10840501921568,18 LB,$35.12,CS,TOMATOES
TOMATO 5X6 EXTRA LAR HALF CASE,00840501966272,HALF CASE,$16.78,EA,TOMATOES
TOMATO 5X6 EXTRA LARGE   25 LB,10840501920646,25 LB,$37.04,CS,TOMATOES
TOMATO 6X6 LARGE         25 LB,10840501920578,25 LB,$37.64,CS,TOMATOES
TOMATO 6X6 LARGE (25 HALF CASE,00840501966104,HALF CASE,$16.50,EA,TOMATOES
TOMATO 6X7 MEDIUM        25 LB,10840501920400,25 LB,$37.64,CS,TOMATOES
TOMATO 6X7 MEDIUM (2 HALF CASE,00840501966036,HALF CASE,$16.00,EA,TOMATOES
TOMATO BEEFSTEAK RED   1 LAYER,10840501957376,1 LAYER,$31.20,CS,TOMATOES
TOMATO CHERRY               CS,10840501921490,CS,$30.35,CS,TOMATOES
TOMATO CHERRY             1 CT,00840501910510,1 CT,$6.55,EA,TOMATOES
TOMATO CHERRY             3 CT,00840501970460,3 CT,$11.40,EA,TOMATOES
TOMATO CHERRY (12 CT HALF CASE,00840501966890,HALF CASE,$17.78,EA,TOMATOES
TOMATO CHERRY ON VINE 11 LB CS,,11 LB CS,$32.20,CS,TOMATOES
TOMATO CLUSTER RED       11 LB,10840501992476,11 LB,$39.20,CS,TOMATOES
TOMATO DICED 1/2          5 LB,00840501935100,5 LB,$18.99,EA,PROCESSED
TOMATO DICED 1/2        4X5 LB,10840501935275,4X5 LB,$63.20,CS,PROCESSED
TOMATO DICED 1/4          5 LB,00840501962465,5 LB,$18.99,EA,PROCESSED
TOMATO DICED 1/4        4X5 LB,10840501973116,4X5 LB,$63.20,CS,PROCESSED
TOMATO DICED 3/8        4X5 LB,10840501909924,4X5 LB,$63.20,CS,PROCESSED
TOMATO DICED ROMA         5 LB,,5 LB,$18.99,EA,PROCESSED
TOMATO GRAPE              1 CT,00840501911364,1 CT,$6.55,EA,TOMATOES
TOMATO GRAPE             12 CT,10840501961540,12 CT,$26.04,CS,TOMATOES
TOMATO GRAPE (12 CT) HALF CASE,00840501980414,HALF CASE,$14.15,EA,TOMATOES
TOMATO GRAPE 3 CT         3 CT,10840501900082,3 CT,$12.10,CS,TOMATOES
TOMATO GRAPE YELLOW       1 CT,00840501919520,1 CT,$8.86,EA,TOMATOES
TOMATO GRAPE YELLOW      12 CT,10840501901997,12 CT,$59.20,CS,TOMATOES
TOMATO GREEN             25 LB,10840501921254,25 LB,$49.20,CS,TOMATOES
TOMATO GREEN (25 LB) HALF CASE,00840501966654,HALF CASE,$26.68,EA,TOMATOES
TOMATO HEIRLOOM BABY HALF CASE,00840501985914,HALF CASE,$18.93,EA,TOMATOES
TOMATO HEIRLOOM BABY MIX  1 CT,00840501920106,1 CT,$6.74,EA,TOMATOES
TOMATO HEIRLOOM BABY MIX 12 CT,10840501910807,12 CT,$33.70,CS,TOMATOES
TOMATO HEIRLOOM MIX      10 LB,10840501962226,10 LB,$42.20,CS,TOMATOES
TOMATO MINI MARZANO      11 LB,10840501993152,11 LB,$31.20,CS,TOMATOES
TOMATO RED TEAR DROP      1 CT,00840501911678,1 CT,$7.61,EA,TOMATOES
TOMATO RED TEAR DROP     12 CT,10840501959424,12 CT,$44.20,CS,TOMATOES
TOMATO RED TEAR DROP HALF CASE,00840501979838,HALF CASE,$24.18,EA,TOMATOES
TOMATO ROMA               5 LB,00840501920014,5 LB,$12.80,EA,TOMATOES
TOMATO ROMA #1           25 LB,10840501921018,25 LB,$31.51,CS,TOMATOES
TOMATO ROMA (25 LB)  HALF CASE,00840501966418,HALF CASE,$16.28,EA,TOMATOES
TOMATO ROMA DICED       4X5 LB,10840501923913,4X5 LB,$63.20,CS,PROCESSED
TOMATO ROMA SALSA        25 LB,10840501921186,25 LB,$44.19,CS,TOMATOES
TOMATO ROMA SALSA (2 HALF CASE,00840501966586,HALF CASE,$24.17,EA,TOMATOES
TOMATO ROMA SALSA BACKST 25 LB,,25 LB,,CS,TOMATOES
TOMATO ROMA SLICED 1/8  4X5 LB,10840501916472,4X5 LB,$71.20,CS,PROCESSED
TOMATO SALSA             25 LB,10840501920882,25 LB,$35.29,CS,TOMATOES
TOMATO SALSA #2 FRESH,70000000000009,1/25 LB,$34.65,CS,MISC.
TOMATO SALSA (25 LB) HALF CASE,00840501966340,HALF CASE,$24.17,EA,TOMATOES
TOMATO SLICED 1/4       4X5 LB,10840501968341,4X5 LB,$79.20,CS,PROCESSED
TOMATO SLICED 1/8         5 LB,00840501954545,5 LB,$22.99,EA,PROCESSED
TOMATO SLICED 1/8       4X5 LB,10840501970450,4X5 LB,$79.20,CS,PROCESSED
TOMATO SUNDRIED           5 LB,00840501942801,5 LB,$20.49,EA,TOMATOES
TOMATO SUNDRIED         4/5 LB,10840501950957,4/5 LB,$69.20,CS,TOMATOES
TOMATO YELLOW (BEEFSTEAK 10 LB,10840501950100,10 LB,$33.20,CS,TOMATOES
TOMATO YELLOW CHERRY      1 CT,00840501919452,1 CT,$8.03,EA,TOMATOES
TOMATO YELLOW CHERRY     12 CT,10840501968884,12 CT,$49.20,CS,TOMATOES
TOMATO YELLOW TEAR DROP   1 CT,00840501913726,1 CT,$8.86,EA,TOMATOES
TOMATO YELLOW TEAR DROP  12 CT,10840501960246,12 CT,$59.20,CS,TOMATOES
TUNAS                    35 LB,10840501986468,35 LB,$34.20,CS,CACTUS
TURMERIC                    CS,10840501946615,CS,$104.70,CS,ROOT
TURNIP                    5 LB,00840501954620,5 LB,$9.25,EA,TURNIPS
TURNIP                   25 LB,10840501949388,25 LB,$29.20,CS,TURNIPS
TURNIP (25 LB)       HALF CASE,00840501977476,HALF CASE,$16.68,EA,TURNIPS
TURNIP BABY              24 CT,10840501988134,24 CT,$54.20,CS,TURNIPS
TURNIP PEELED DICED 1     5 LB,00840501979302,5 LB,$24.55,EA,PROCESSED
TURNIP PEELED DICED 1   4X5 LB,10840501935039,4X5 LB,$85.45,CS,PROCESSED
TURNIP PEELED DICED 3/4   5 LB,00840501996996,5 LB,$24.55,EA,PROCESSED
TURNIP PEELED DICED 3/4 4X5 LB,10840501996825,4X5 LB,$85.45,CS,PROCESSED
TURNIP WHOLE PEELED       5 LB,00840501912576,5 LB,$20.24,EA,PROCESSED
TURNIP WHOLE PEELED     4X5 LB,10840501984174,4X5 LB,$68.20,CS,PROCESSED
TURNIP WHOLE PEELED DICED 5 LB,00840501934974,5 LB,$24.55,EA,PROCESSED
VEGETABLE MED ITALIAN B 4X5 LB,10840501968037,4X5 LB,$76.10,CS,PROCESSED
VERDOLAGA                24 CT,10840501956768,24 CT,$32.55,CS,HERBS
WATERCRESS             3 LB CS,10840501948152,3 LB CS,$24.20,CS,WATERCRESS
WATERCRESS (24 CT)   HALF CASE,00840501977094,HALF CASE,$14.18,EA,WATERCRESS
WATERCRESS HYDROPONIC    12 CT,10840501975028,12 CT,$24.20,CS,WATERCRESS
WATERMELON                1 CT,10840501906893,1 CT,$15.20,EA,MELONS
WATERMELON  BIN SEEDLESS 60 CT,10840501956201,60 CT,$489.20,CS,MELONS
WATERMELON CHUNKS         5 LB,00840501983941,5 LB,$20.01,EA,PROCESSED
WATERMELON CHUNKS CUP 6/8oz CS,10840501903816,6/8oz CS,$20.15,CS,PROCESSED
WATERMELON SEEDLESS       1 CT,10840501912733,1 CT,$13.20,EA,MELONS
WINTER MIX               25 LB,10840501919060,25 LB,$41.20,EA,PUMPKINS
YAM DICED               4X5 LB,10840501900075,4X5 LB,$51.20,CS,PROCESSED
YAM DICED 1/2             5 LB,10840501905032,5 LB,$20.20,CS,PROCESSED
YAM DICED 1/4           4X5 LB,10840501977183,4X5 LB,$51.20,CS,PROCESSED
YAM DICED 1/4 INCH        5 LB,00840501999577,5 LB,$15.99,EA,PROCESSED
YAM DICED 1X1 20LB CS   4X5 LB,10840501915482,4X5 LB,$60.70,CS,PROCESSED
YAM DICED 2X2 20LB CS   4X5 LB,10840501915550,4X5 LB,$60.70,CS,PROCESSED
YAM DICED 3/4           4X5 LB,10840501981661,4X5 LB,$51.20,CS,PROCESSED
YAM DICED 3/8           4X5 LB,10840501982651,4X5 LB,$51.20,CS,PROCESSED
YAM DICED SKIN ON 1     4X5 LB,10840501998287,4X5 LB,$57.20,CS,PROCESSED
YAM DICED SKIN ON 1/4   4X5 LB,10840501911118,4X5 LB,$37.20,CS,PROCESSED
YAM PEELED                5 LB,00840501912194,5 LB,$14.24,EA,PROCESSED
YAM PEELED              4X5 LB,10840501963834,4X5 LB,$44.20,CS,PROCESSED
YAM PEELED DICED 1/2    4X5 LB,10840501950407,4X5 LB,$37.10,CS,PROCESSED
YAM PEELED DICED 1X1    4X5 LB,10840501958755,4X5 LB,$60.70,CS,PROCESSED
YAM PEELED DICED 2X2    4X5 LB,10840501909238,4X5 LB,$60.70,CS,PROCESSED
YAM PEELED QUARTERED      5 LB,00840501997986,5 LB,$15.74,EA,PROCESSED
YAM PEELED QUARTERED    4X5 LB,10840501979859,4X5 LB,$50.20,CS,PROCESSED
YAM PEELED SLICED 1/4   4X5 LB,10840501962851,4X5 LB,$51.20,CS,PROCESSED
YAM PEELED SLICED 1/8     5 LB,00840501959816,5 LB,$18.06,EA,PROCESSED
YAM PEELED SLICED 1/8   4X5 LB,10840501988370,4X5 LB,$59.50,CS,PROCESSED
YAM PEELED SLICED 3/4   4X5 LB,10840501959677,4X5 LB,$65.15,CS,PROCESSED
YAM PEELED SLICED 3/8     5 LB,00840501959748,5 LB,$19.48,EA,PROCESSED
YAM SHOE STRING           5 LB,10840501988066,5 LB,$51.60,EA,PROCESSED
YAM WEDGES                5 LB,00840501938798,5 LB,$20.09,EA,PROCESSED
YAM WEDGES              4X5 LB,10840501939167,4X5 LB,$67.60,CS,PROCESSED
YAMS                      5 LB,00840501996507,5 LB,$6.89,EA,YAMS
YAMS 12-16 OZ            40 LB,10840501985249,40 LB,$33.20,CS,YAMS
YAMS JAPANESE            40 LB,10840501952319,40 LB,$71.20,CS,YAMS
YAMS JUMBO               40 LB,10840501953552,40 LB,$25.20,CS,YAMS
YAMS JUMBO (40 LB)   HALF CASE,00840501978770,HALF CASE,$14.68,EA,YAMS
YAMS MEDIUM              40 LB,10840501944406,40 LB,$27.20,CS,YAMS
YAMS MEDIUM (40 LB)  HALF CASE,00840501976240,HALF CASE,$14.68,EA,YAMS
YAMS PURPLE              40 LB,10840501933677,40 LB,$94.20,CS,YAMS
YAMS SALTGRASS 18-22 OZ  40 LB,10840501955457,40 LB,$28.20,CS,YAMS
YAMS WHITE               40 LB,10840501963155,40 LB,$39.20,CS,YAMS
YUCA                      5 LB,00840501996743,5 LB,$9.52,EA,YUCA
YUCA                     40 LB,10840501938566,40 LB,$46.20,CS,YUCA
YUCA (40 LB)         HALF CASE,00840501974574,HALF CASE,$25.18,EA,YUCA
YUCA PEELED               5 LB,00840501960782,5 LB,$26.24,EA,PROCESSED
YUCA PEELED             4X5 LB,10840501960611,4X5 LB,$92.20,CS,PROCESSED
YUKON WEDGES 6-WAY        5 LB,00840501984184,5 LB,$16.01,EA,PROCESSED
YUKON WEDGES 6-WAY      4X5 LB,10840501984013,4X5 LB,$51.30,CS,PROCESSED
